Account ID,Card No,Transaction Date,Transaction Amount,Terminal ID,Terminal Location,Transaction Type,Transaction Destination,IQR,iForest,Local Outlier,Elliptical
501144703441,4324 5678 3418 6374,"Sunday, 24 July 2022",94.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 24 July 2022",64.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 24 July 2022",70.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 24 July 2022",52.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 24 July 2022",72.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 25 July 2022",46.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 25 July 2022",62.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 25 July 2022",52.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 25 July 2022",24.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 26 July 2022",52.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 26 July 2022",26.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 26 July 2022",58.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 26 July 2022",38.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 27 July 2022",50.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 27 July 2022",44.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 27 July 2022",44.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 27 July 2022",98.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 28 July 2022",100.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 28 July 2022",38.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 28 July 2022",94.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 28 July 2022",68.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 28 July 2022",78.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 29 July 2022",28.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 29 July 2022",100.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 29 July 2022",50.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 29 July 2022",84.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 30 July 2022",22.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 31 July 2022",32.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 31 July 2022",50.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 31 July 2022",58.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 31 July 2022",74.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 1 August 2022",64.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 1 August 2022",68.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 1 August 2022",62.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 1 August 2022",84.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 1 August 2022",44.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 1 August 2022",86.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 1 August 2022",40.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 2 August 2022",24.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 2 August 2022",66.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 2 August 2022",22.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 3 August 2022",44.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 3 August 2022",50.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 3 August 2022",68.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 3 August 2022",32.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 3 August 2022",84.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 4 August 2022",96.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 5 August 2022",80.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 5 August 2022",66.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 5 August 2022",62.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 6 August 2022",40.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 6 August 2022",40.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 6 August 2022",60.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 6 August 2022",42.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 7 August 2022",22.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 7 August 2022",46.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 7 August 2022",70.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 7 August 2022",36.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 7 August 2022",28.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 7 August 2022",88.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 8 August 2022",100.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 10 August 2022",48.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 10 August 2022",34.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 10 August 2022",88.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 10 August 2022",26.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 10 August 2022",58.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 10 August 2022",74.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 11 August 2022",52.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 12 August 2022",74.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 12 August 2022",84.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 12 August 2022",42.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 12 August 2022",84.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 12 August 2022",58.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 12 August 2022",70.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 13 August 2022",96.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 13 August 2022",54.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 14 August 2022",22.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 14 August 2022",28.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 15 August 2022",30.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 15 August 2022",28.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 16 August 2022",34.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 16 August 2022",74.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 16 August 2022",86.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 17 August 2022",38.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 17 August 2022",92.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 17 August 2022",24.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 17 August 2022",72.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 18 August 2022",82.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 19 August 2022",76.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 19 August 2022",62.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 19 August 2022",84.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 20 August 2022",30.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 20 August 2022",60.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 21 August 2022",100.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 21 August 2022",98.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 21 August 2022",68.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 21 August 2022",58.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 22 August 2022",60.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 22 August 2022",22.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 22 August 2022",76.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 22 August 2022",42.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 22 August 2022",62.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 22 August 2022",28.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 23 August 2022",70.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 23 August 2022",76.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 23 August 2022",24.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 24 August 2022",32.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 24 August 2022",30.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 24 August 2022",74.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 24 August 2022",96.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 24 August 2022",22.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 24 August 2022",94.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 25 August 2022",70.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 25 August 2022",26.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 26 August 2022",78.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 26 August 2022",78.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 26 August 2022",36.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 26 August 2022",82.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 26 August 2022",68.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 27 August 2022",88.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 27 August 2022",60.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 27 August 2022",40.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 27 August 2022",70.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 28 August 2022",38.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 28 August 2022",22.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 29 August 2022",64.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 29 August 2022",50.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 29 August 2022",88.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 30 August 2022",36.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 30 August 2022",66.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 31 August 2022",62.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 2 September 2022",94.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 2 September 2022",58.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 2 September 2022",40.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 2 September 2022",52.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 2 September 2022",74.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 2 September 2022",76.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 3 September 2022",50.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 3 September 2022",84.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 4 September 2022",22.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 4 September 2022",56.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 5 September 2022",38.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 5 September 2022",70.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 5 September 2022",72.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 6 September 2022",24.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 6 September 2022",68.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 6 September 2022",22.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 6 September 2022",94.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 6 September 2022",50.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 7 September 2022",22.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 7 September 2022",40.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 7 September 2022",80.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 8 September 2022",66.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 8 September 2022",42.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 8 September 2022",100.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 8 September 2022",78.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 8 September 2022",76.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 8 September 2022",78.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 8 September 2022",88.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 8 September 2022",86.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 8 September 2022",70.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 9 September 2022",92.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 9 September 2022",94.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 9 September 2022",82.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 9 September 2022",88.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 9 September 2022",72.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 10 September 2022",94.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 10 September 2022",26.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 11 September 2022",64.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 12 September 2022",100.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 12 September 2022",92.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 13 September 2022",76.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 13 September 2022",72.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 14 September 2022",98.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 14 September 2022",64.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 14 September 2022",80.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 14 September 2022",44.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 14 September 2022",100.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 15 September 2022",94.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 16 September 2022",88.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 16 September 2022",34.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 17 September 2022",58.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 17 September 2022",70.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 18 September 2022",80.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 18 September 2022",34.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 18 September 2022",68.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 20 September 2022",88.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 20 September 2022",78.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 20 September 2022",28.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 20 September 2022",56.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 21 September 2022",62.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 21 September 2022",94.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 21 September 2022",38.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 22 September 2022",84.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 22 September 2022",72.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 22 September 2022",28.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 22 September 2022",90.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 23 September 2022",30.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 23 September 2022",48.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 23 September 2022",52.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 23 September 2022",56.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 24 September 2022",20.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 25 September 2022",52.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 25 September 2022",70.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 25 September 2022",30.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 26 September 2022",36.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 26 September 2022",86.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 26 September 2022",92.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 27 September 2022",24.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 27 September 2022",86.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 28 September 2022",72.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 28 September 2022",88.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 29 September 2022",72.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 29 September 2022",98.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 29 September 2022",94.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 30 September 2022",48.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 30 September 2022",98.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 30 September 2022",46.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
